arch,config_id,hidden,layers,dropout,lr,batch_size,best_test_acc,final_test_acc,optimal_threshold,optimal_test_acc,precision_touch,recall_touch,f1_touch,tn,fp,fn,tp,fit_status,onset_epoch,max_gap_pct,train_time_s,weight_file
TCN_All_Combined,1,64,2,0.25,0.001,32,93.5535,92.4528,0.45,93.71,0.921,0.9528,0.9366,292,26,15,303,GOOD FIT (OPTIMAL),11,2.12,8.6,TCN_All_Combined_cfg01.pth
