arch,config_id,hidden,layers,dropout,lr,batch_size,best_test_acc,final_test_acc,optimal_threshold,optimal_test_acc,precision_touch,recall_touch,f1_touch,tn,fp,fn,tp,fit_status,onset_epoch,max_gap_pct,train_time_s,weight_file
TCN_Finger_Wrist,1,32,2,0.2,0.0015,32,92.6101,91.0377,0.51,92.77,0.9195,0.934,0.9267,292,26,21,297,GOOD FIT (OPTIMAL),13,0.66,10.5,TCN_Finger_Wrist_cfg01.pth
