arch,config_id,hidden,layers,dropout,lr,batch_size,best_test_acc,final_test_acc,optimal_threshold,optimal_test_acc,precision_touch,recall_touch,f1_touch,tn,fp,fn,tp,fit_status,onset_epoch,max_gap_pct,train_time_s,weight_file
TCN_Finger_Only,1,32,2,0.2,0.0015,32,92.4528,91.9811,0.43,92.92,0.9066,0.9465,0.9262,287,31,17,301,GOOD FIT (OPTIMAL),17,1.26,12.1,TCN_Finger_Only_cfg01.pth
