video_file,video_hash,video_width,video_height,video_fps,total_video_frames,video_duration_sec,frame_idx,timestamp_ms,hand,wrist_x,wrist_y,thumb_cmc_x,thumb_cmc_y,thumb_mcp_x,thumb_mcp_y,thumb_ip_x,thumb_ip_y,thumb_tip_x,thumb_tip_y,index_mcp_x,index_mcp_y,index_pip_x,index_pip_y,index_dip_x,index_dip_y,index_tip_x,index_tip_y,middle_mcp_x,middle_mcp_y,middle_pip_x,middle_pip_y,middle_dip_x,middle_dip_y,middle_tip_x,middle_tip_y,ring_mcp_x,ring_mcp_y,ring_pip_x,ring_pip_y,ring_dip_x,ring_dip_y,ring_tip_x,ring_tip_y,pinky_mcp_x,pinky_mcp_y,pinky_pip_x,pinky_pip_y,pinky_dip_x,pinky_dip_y,pinky_tip_x,pinky_tip_y
video1.mp4,dea74cf05eaf5a5367213199806eb1e8c8bb1ac76da5c3fce588ce4202c0820c,1280,720,12.02,494,41.083,0,0,Left,0.456987,0.380161,0.515558,0.435208,0.558999,0.509602,0.590295,0.5793,0.619469,0.640592,0.486916,0.528267,0.502815,0.656107,0.51144,0.741094,0.519324,0.796151,0.429047,0.542302,0.416642,0.673503,0.406144,0.766717,0.404339,0.817559,0.381914,0.541563,0.354278,0.644985,0.336816,0.725618,0.331663,0.774921,0.348344,0.527801,0.30739,0.600983,0.286119,0.654524,0.275933,0.686366
video1.mp4,dea74cf05eaf5a5367213199806eb1e8c8bb1ac76da5c3fce588ce4202c0820c,1280,720,12.02,494,41.083,1,83,Right,0.453954,0.393782,0.514658,0.431962,0.55708,0.500397,0.583562,0.57597,0.615125,0.641863,0.485401,0.501805,0.499262,0.623973,0.507182,0.7198,0.510069,0.790171,0.429115,0.518784,0.417623,0.651314,0.409263,0.752578,0.400211,0.819712,0.385193,0.527104,0.357416,0.634012,0.338174,0.718848,0.324714,0.774305,0.352875,0.523475,0.311862,0.602431,0.284107,0.653429,0.264868,0.690158
video1.mp4,dea74cf05eaf5a5367213199806eb1e8c8bb1ac76da5c3fce588ce4202c0820c,1280,720,12.02,494,41.083,2,166,Right,0.45046,0.408561,0.513151,0.44165,0.557917,0.502741,0.584438,0.572549,0.615233,0.63568,0.487905,0.502394,0.499664,0.62081,0.5053,0.716113,0.507443,0.789973,0.431236,0.514337,0.416451,0.647056,0.407148,0.743949,0.397934,0.811012,0.386434,0.521765,0.357569,0.632036,0.337372,0.716584,0.322687,0.772676,0.352416,0.518983,0.311584,0.598996,0.284944,0.653122,0.265114,0.694783
video1.mp4,dea74cf05eaf5a5367213199806eb1e8c8bb1ac76da5c3fce588ce4202c0820c,1280,720,12.02,494,41.083,3,250,Right,0.448987,0.406574,0.512282,0.439873,0.557047,0.502248,0.582176,0.575005,0.612444,0.63979,0.484419,0.502342,0.499444,0.624375,0.506778,0.719098,0.510156,0.788437,0.427916,0.518204,0.416287,0.650481,0.406617,0.748778,0.396988,0.81377,0.383814,0.525725,0.357717,0.63411,0.337392,0.718895,0.322371,0.774585,0.351011,0.521521,0.310722,0.599231,0.284053,0.650845,0.264362,0.69006
video1.mp4,dea74cf05eaf5a5367213199806eb1e8c8bb1ac76da5c3fce588ce4202c0820c,1280,720,12.02,494,41.083,4,333,Right,0.449411,0.400694,0.511998,0.437964,0.557494,0.501249,0.583014,0.573514,0.613194,0.638308,0.485305,0.497848,0.499472,0.61876,0.505288,0.715672,0.507264,0.791371,0.428463,0.511094,0.416304,0.644771,0.407327,0.744882,0.398585,0.812529,0.384214,0.519117,0.357577,0.629123,0.337736,0.71625,0.323446,0.773031,0.350968,0.518049,0.31097,0.597793,0.284212,0.651175,0.26412,0.691508
video1.mp4,dea74cf05eaf5a5367213199806eb1e8c8bb1ac76da5c3fce588ce4202c0820c,1280,720,12.02,494,41.083,5,416,Right,0.449364,0.403132,0.512164,0.441211,0.556626,0.504861,0.583001,0.577094,0.613316,0.641646,0.486322,0.498575,0.500458,0.623809,0.506673,0.723265,0.509227,0.794944,0.429583,0.515053,0.416718,0.647888,0.407253,0.746396,0.398505,0.809089,0.385121,0.526097,0.356958,0.635436,0.336561,0.721936,0.322326,0.774048,0.351077,0.526451,0.309993,0.607937,0.282334,0.660157,0.26295,0.695258
video1.mp4,dea74cf05eaf5a5367213199806eb1e8c8bb1ac76da5c3fce588ce4202c0820c,1280,720,12.02,494,41.083,6,500,Right,0.450309,0.399243,0.513158,0.43664,0.558838,0.502215,0.584098,0.575889,0.612957,0.647612,0.486862,0.500666,0.500134,0.625517,0.507464,0.722957,0.510825,0.794633,0.430479,0.51457,0.417406,0.644612,0.408641,0.743087,0.39987,0.811652,0.38591,0.521696,0.358644,0.62589,0.339224,0.711689,0.325104,0.770934,0.352148,0.518337,0.311657,0.594536,0.28488,0.647384,0.265264,0.688987
video1.mp4,dea74cf05eaf5a5367213199806eb1e8c8bb1ac76da5c3fce588ce4202c0820c,1280,720,12.02,494,41.083,7,583,Right,0.44997,0.396573,0.51228,0.433775,0.558436,0.498081,0.584033,0.573696,0.612052,0.644215,0.4853,0.496342,0.500867,0.617074,0.508123,0.713946,0.509548,0.788052,0.42879,0.514928,0.417549,0.642845,0.408984,0.741745,0.398911,0.808748,0.38528,0.526775,0.358061,0.629714,0.33854,0.714922,0.323737,0.769502,0.352809,0.526822,0.31115,0.603459,0.283239,0.655148,0.262931,0.692926
video1.mp4,dea74cf05eaf5a5367213199806eb1e8c8bb1ac76da5c3fce588ce4202c0820c,1280,720,12.02,494,41.083,8,666,Right,0.450878,0.387872,0.514164,0.431385,0.560591,0.501321,0.586306,0.579006,0.614111,0.649826,0.487656,0.491102,0.501422,0.612245,0.507677,0.709522,0.508764,0.785605,0.431205,0.506045,0.419344,0.637737,0.410424,0.738829,0.400029,0.809862,0.38722,0.516633,0.360079,0.623366,0.339492,0.710366,0.323908,0.768587,0.353827,0.517664,0.312132,0.597874,0.284099,0.650897,0.263583,0.692026
video1.mp4,dea74cf05eaf5a5367213199806eb1e8c8bb1ac76da5c3fce588ce4202c0820c,1280,720,12.02,494,41.083,9,750,Right,0.453781,0.378416,0.516093,0.426966,0.561644,0.499428,0.587732,0.575094,0.617586,0.641625,0.492773,0.497161,0.506956,0.624843,0.512297,0.725401,0.512545,0.793131,0.434548,0.507407,0.421498,0.641741,0.411593,0.744493,0.401284,0.811956,0.388838,0.51382,0.360242,0.622349,0.341417,0.715407,0.328681,0.774516,0.353444,0.510079,0.309198,0.591605,0.282328,0.649298,0.264841,0.694011
