video_file,video_hash,video_width,video_height,video_fps,total_video_frames,video_duration_sec,frame_idx,timestamp_ms,hand,wrist_x,wrist_y,thumb_cmc_x,thumb_cmc_y,thumb_mcp_x,thumb_mcp_y,thumb_ip_x,thumb_ip_y,thumb_tip_x,thumb_tip_y,index_mcp_x,index_mcp_y,index_pip_x,index_pip_y,index_dip_x,index_dip_y,index_tip_x,index_tip_y,middle_mcp_x,middle_mcp_y,middle_pip_x,middle_pip_y,middle_dip_x,middle_dip_y,middle_tip_x,middle_tip_y,ring_mcp_x,ring_mcp_y,ring_pip_x,ring_pip_y,ring_dip_x,ring_dip_y,ring_tip_x,ring_tip_y,pinky_mcp_x,pinky_mcp_y,pinky_pip_x,pinky_pip_y,pinky_dip_x,pinky_dip_y,pinky_tip_x,pinky_tip_y
record21_1.mp4,6878110dea24ee1c026e72d3a211ce800b260a117a28d44e7c16830d1c6aabf2,1280,720,12.12,100,8.25,0,0,Right,0.487573,0.0513,0.543834,0.144004,0.563273,0.271302,0.557174,0.389978,0.549004,0.492873,0.494322,0.295367,0.470767,0.494234,0.46376,0.645137,0.452377,0.768695,0.424789,0.263445,0.378353,0.467273,0.347091,0.638288,0.321568,0.773139,0.371819,0.238253,0.308695,0.398816,0.267637,0.541637,0.240254,0.655505,0.336946,0.224107,0.270891,0.32693,0.226298,0.412533,0.195645,0.483467
record21_1.mp4,6878110dea24ee1c026e72d3a211ce800b260a117a28d44e7c16830d1c6aabf2,1280,720,12.12,100,8.25,1,83,Right,0.509639,0.057286,0.57476,0.127121,0.60727,0.217287,0.619074,0.309717,0.631065,0.389193,0.50012,0.263079,0.478279,0.439789,0.463074,0.569981,0.448626,0.684677,0.431337,0.245555,0.383316,0.443766,0.357088,0.600628,0.334995,0.733391,0.384016,0.232506,0.317708,0.388965,0.278339,0.530898,0.24973,0.642818,0.359048,0.230091,0.282716,0.328456,0.234462,0.406423,0.193603,0.47402
record21_1.mp4,6878110dea24ee1c026e72d3a211ce800b260a117a28d44e7c16830d1c6aabf2,1280,720,12.12,100,8.25,2,166,Right,0.509592,0.043642,0.58376,0.136949,0.630017,0.266658,0.661523,0.39235,0.689427,0.49364,0.508274,0.29529,0.483519,0.514924,0.466559,0.656132,0.448872,0.770273,0.436819,0.259064,0.386925,0.430318,0.350532,0.552316,0.315122,0.652032,0.390191,0.235515,0.330789,0.383288,0.286752,0.499998,0.248684,0.589178,0.362046,0.232337,0.289798,0.330881,0.242626,0.402733,0.198466,0.463242
record21_1.mp4,6878110dea24ee1c026e72d3a211ce800b260a117a28d44e7c16830d1c6aabf2,1280,720,12.12,100,8.25,3,250,Right,0.51953,0.048751,0.600346,0.156184,0.646966,0.29907,0.666352,0.420303,0.682274,0.516921,0.519779,0.290427,0.480068,0.491826,0.451057,0.631668,0.424317,0.749256,0.454424,0.256129,0.399516,0.465102,0.359599,0.611835,0.322292,0.733128,0.402256,0.23367,0.338886,0.424758,0.295406,0.560385,0.25752,0.666228,0.364035,0.217204,0.288551,0.34221,0.238988,0.415321,0.193348,0.479253
record21_1.mp4,6878110dea24ee1c026e72d3a211ce800b260a117a28d44e7c16830d1c6aabf2,1280,720,12.12,100,8.25,4,333,Right,0.519179,0.039166,0.592704,0.148431,0.640403,0.284256,0.663424,0.408888,0.681655,0.518915,0.505647,0.291942,0.489967,0.518024,0.478771,0.66862,0.463904,0.797835,0.439469,0.272848,0.400137,0.4937,0.372039,0.647004,0.342294,0.776931,0.38921,0.255361,0.333102,0.440929,0.290326,0.565728,0.253091,0.668398,0.354709,0.237566,0.282623,0.35784,0.234678,0.421693,0.191845,0.481408
record21_1.mp4,6878110dea24ee1c026e72d3a211ce800b260a117a28d44e7c16830d1c6aabf2,1280,720,12.12,100,8.25,5,416,Right,0.523232,0.045417,0.59394,0.155029,0.64037,0.288091,0.665019,0.411518,0.687059,0.51792,0.505566,0.290089,0.491283,0.514161,0.477674,0.664571,0.459461,0.788292,0.440666,0.265162,0.401182,0.476728,0.365143,0.620354,0.326801,0.733454,0.391993,0.244906,0.335237,0.423929,0.286267,0.547571,0.243222,0.64154,0.358297,0.228968,0.287293,0.347293,0.239791,0.417118,0.195747,0.48138
record21_1.mp4,6878110dea24ee1c026e72d3a211ce800b260a117a28d44e7c16830d1c6aabf2,1280,720,12.12,100,8.25,6,500,Right,0.519124,0.049392,0.591627,0.159284,0.640318,0.286512,0.665504,0.408956,0.68369,0.515213,0.507875,0.288933,0.493045,0.518764,0.477485,0.673035,0.459314,0.796701,0.440653,0.261793,0.398556,0.484367,0.363088,0.638855,0.327789,0.760454,0.39022,0.240837,0.330619,0.430492,0.283455,0.560483,0.243588,0.659605,0.356577,0.226317,0.283534,0.348274,0.236492,0.422126,0.193075,0.48638
record21_1.mp4,6878110dea24ee1c026e72d3a211ce800b260a117a28d44e7c16830d1c6aabf2,1280,720,12.12,100,8.25,7,583,Right,0.523872,0.047737,0.595366,0.166259,0.643226,0.292592,0.666278,0.409873,0.684563,0.513177,0.506594,0.292594,0.492702,0.515876,0.477972,0.66926,0.460125,0.794329,0.438708,0.262182,0.395772,0.484549,0.359808,0.647932,0.324456,0.778624,0.388832,0.239495,0.327884,0.423785,0.279091,0.55626,0.238435,0.657382,0.356494,0.224169,0.282011,0.343494,0.235082,0.418132,0.192934,0.484752
record21_1.mp4,6878110dea24ee1c026e72d3a211ce800b260a117a28d44e7c16830d1c6aabf2,1280,720,12.12,100,8.25,8,666,Right,0.520885,0.05013,0.594827,0.170758,0.644471,0.297159,0.667446,0.415347,0.684099,0.512585,0.507443,0.294463,0.493434,0.517669,0.478947,0.670536,0.461494,0.794116,0.437783,0.264723,0.392338,0.492385,0.355399,0.65644,0.319324,0.785605,0.386291,0.241242,0.324782,0.431016,0.276701,0.562047,0.236353,0.659799,0.354294,0.225883,0.277696,0.343468,0.226878,0.410421,0.181008,0.467613
record21_1.mp4,6878110dea24ee1c026e72d3a211ce800b260a117a28d44e7c16830d1c6aabf2,1280,720,12.12,100,8.25,9,750,Right,0.521616,0.050457,0.594134,0.168726,0.641301,0.297445,0.66459,0.414926,0.685057,0.51229,0.505446,0.300261,0.493152,0.5268,0.48026,0.680638,0.462547,0.805503,0.435012,0.26069,0.384665,0.465037,0.343691,0.611668,0.302132,0.726926,0.383778,0.235508,0.316476,0.403234,0.267316,0.525683,0.226047,0.618213,0.351737,0.22284,0.269214,0.31387,0.214086,0.362021,0.163909,0.407809
