video_file,video_hash,video_width,video_height,video_fps,total_video_frames,video_duration_sec,frame_idx,timestamp_ms,hand,wrist_x,wrist_y,thumb_cmc_x,thumb_cmc_y,thumb_mcp_x,thumb_mcp_y,thumb_ip_x,thumb_ip_y,thumb_tip_x,thumb_tip_y,index_mcp_x,index_mcp_y,index_pip_x,index_pip_y,index_dip_x,index_dip_y,index_tip_x,index_tip_y,middle_mcp_x,middle_mcp_y,middle_pip_x,middle_pip_y,middle_dip_x,middle_dip_y,middle_tip_x,middle_tip_y,ring_mcp_x,ring_mcp_y,ring_pip_x,ring_pip_y,ring_dip_x,ring_dip_y,ring_tip_x,ring_tip_y,pinky_mcp_x,pinky_mcp_y,pinky_pip_x,pinky_pip_y,pinky_dip_x,pinky_dip_y,pinky_tip_x,pinky_tip_y
record6.mp4,072b1dd067b465d18affcba45230e1d0fb18d48f380accd1a5df0cf4341e74a2,1280,720,12.09,136,11.25,0,0,Right,0.510608,0.097498,0.593711,0.15578,0.655371,0.259942,0.692662,0.367688,0.727399,0.463593,0.568812,0.29393,0.592882,0.444133,0.616478,0.548792,0.632846,0.647412,0.50725,0.30215,0.513146,0.473415,0.525165,0.610385,0.529302,0.730558,0.452825,0.302009,0.428813,0.456193,0.414454,0.578575,0.399285,0.683122,0.409469,0.296515,0.35714,0.405219,0.319279,0.469364,0.285032,0.529788
record6.mp4,072b1dd067b465d18affcba45230e1d0fb18d48f380accd1a5df0cf4341e74a2,1280,720,12.09,136,11.25,1,83,Right,0.514323,0.077863,0.597862,0.155012,0.663189,0.263653,0.699959,0.370541,0.724234,0.473278,0.576925,0.329633,0.600266,0.483031,0.617243,0.586533,0.629773,0.682999,0.513481,0.330278,0.51717,0.509533,0.523807,0.646193,0.526884,0.767368,0.456039,0.318065,0.432365,0.475896,0.413664,0.601119,0.39974,0.712217,0.406763,0.290988,0.355534,0.409649,0.317976,0.477012,0.28781,0.544763
record6.mp4,072b1dd067b465d18affcba45230e1d0fb18d48f380accd1a5df0cf4341e74a2,1280,720,12.09,136,11.25,2,166,Right,0.51161,0.079264,0.591677,0.151398,0.656291,0.24963,0.697628,0.355133,0.72507,0.466243,0.574309,0.317539,0.600171,0.507805,0.618188,0.636871,0.631209,0.745713,0.512219,0.315128,0.517217,0.505299,0.523443,0.652077,0.527635,0.774166,0.455757,0.30211,0.431988,0.464586,0.413366,0.598387,0.399941,0.709781,0.408668,0.27846,0.354582,0.40487,0.315586,0.478731,0.284457,0.548672
record6.mp4,072b1dd067b465d18affcba45230e1d0fb18d48f380accd1a5df0cf4341e74a2,1280,720,12.09,136,11.25,3,250,Right,0.509497,0.080704,0.589666,0.149528,0.65479,0.246982,0.69586,0.3541,0.723784,0.466292,0.574432,0.305791,0.598876,0.499127,0.616614,0.632301,0.6297,0.743518,0.511521,0.302924,0.517243,0.489737,0.522072,0.636145,0.524465,0.758672,0.454734,0.293197,0.433062,0.457118,0.417301,0.593842,0.405919,0.707394,0.407779,0.275736,0.35548,0.403776,0.317958,0.479538,0.287521,0.550179
record6.mp4,072b1dd067b465d18affcba45230e1d0fb18d48f380accd1a5df0cf4341e74a2,1280,720,12.09,136,11.25,4,333,Right,0.510414,0.077787,0.589862,0.150635,0.654719,0.250815,0.697314,0.356213,0.725162,0.465909,0.5756,0.294671,0.592889,0.495694,0.607168,0.628862,0.618356,0.73028,0.511287,0.294167,0.513166,0.489077,0.515857,0.636892,0.51708,0.752315,0.454227,0.286894,0.434309,0.458616,0.419448,0.596469,0.409422,0.70733,0.407445,0.271201,0.35673,0.401323,0.318639,0.480862,0.287495,0.551528
record6.mp4,072b1dd067b465d18affcba45230e1d0fb18d48f380accd1a5df0cf4341e74a2,1280,720,12.09,136,11.25,5,416,Right,0.511599,0.080715,0.590276,0.153639,0.6548,0.250982,0.697434,0.35572,0.724456,0.463662,0.575117,0.299837,0.59901,0.498727,0.615894,0.633237,0.628156,0.743219,0.510921,0.298753,0.514304,0.492564,0.518626,0.640558,0.520959,0.760347,0.453851,0.290402,0.435628,0.460684,0.421156,0.596618,0.410592,0.706398,0.407306,0.273327,0.35737,0.402456,0.319707,0.479386,0.288483,0.547566
record6.mp4,072b1dd067b465d18affcba45230e1d0fb18d48f380accd1a5df0cf4341e74a2,1280,720,12.09,136,11.25,6,500,Right,0.510227,0.07978,0.590345,0.14711,0.655393,0.246771,0.697443,0.353322,0.727268,0.462572,0.577057,0.292082,0.598913,0.486269,0.616278,0.621886,0.628636,0.739007,0.513916,0.294131,0.518889,0.479155,0.524971,0.629532,0.529227,0.758551,0.457023,0.288878,0.435628,0.450113,0.420169,0.586317,0.409718,0.70208,0.409856,0.275638,0.358042,0.400952,0.319397,0.476938,0.288232,0.547302
record6.mp4,072b1dd067b465d18affcba45230e1d0fb18d48f380accd1a5df0cf4341e74a2,1280,720,12.09,136,11.25,7,583,Right,0.512905,0.070403,0.594336,0.149085,0.659936,0.251664,0.699835,0.355034,0.723215,0.465181,0.579736,0.309432,0.599942,0.499895,0.616371,0.629312,0.62852,0.739938,0.514684,0.30704,0.518623,0.49185,0.524216,0.638358,0.528189,0.762736,0.45765,0.29602,0.434199,0.46022,0.41564,0.595328,0.403553,0.70975,0.410946,0.274963,0.359706,0.404505,0.321332,0.480443,0.291603,0.551437
record6.mp4,072b1dd067b465d18affcba45230e1d0fb18d48f380accd1a5df0cf4341e74a2,1280,720,12.09,136,11.25,8,666,Right,0.513934,0.078251,0.593562,0.154452,0.657606,0.254469,0.698795,0.355092,0.724263,0.462691,0.580173,0.316562,0.601395,0.506386,0.617856,0.632432,0.630839,0.738298,0.516214,0.311854,0.516632,0.495455,0.520823,0.63791,0.524404,0.758064,0.459289,0.298249,0.435556,0.461209,0.417055,0.594921,0.404901,0.708573,0.41213,0.274224,0.361321,0.402807,0.323437,0.47957,0.293689,0.55173
record6.mp4,072b1dd067b465d18affcba45230e1d0fb18d48f380accd1a5df0cf4341e74a2,1280,720,12.09,136,11.25,9,750,Right,0.509747,0.081925,0.589491,0.149282,0.654287,0.246015,0.693697,0.349059,0.721596,0.457992,0.574238,0.294848,0.598818,0.484606,0.620973,0.617743,0.638604,0.734564,0.510466,0.297194,0.514609,0.474151,0.520055,0.619371,0.52424,0.747041,0.454413,0.294229,0.433798,0.446752,0.417834,0.578973,0.40737,0.696566,0.408025,0.285929,0.356695,0.404487,0.317384,0.474574,0.285793,0.542695
